"value_id","attribute_id","store_id","row_id","value"
"73127","157","0","4143","36"
"73128","157","0","4144","36"
"73129","157","0","4145","36"
"73130","157","0","4146","36"
"73131","157","0","4147","36"
"73132","157","0","4189","36"
"73133","157","0","4190","36"
"73134","157","0","4191","36"
"73135","157","0","4230","36"
"73136","157","0","4231","36"
"73137","157","0","4232","36"
"73138","157","0","4233","36"
"73139","157","0","4234","36"
"73140","157","0","4235","36"
"73141","157","0","4236","36"
"73142","157","0","4237","36"
"73143","157","0","4238","36"
"73144","157","0","4239","36"
"73145","157","0","4240","36"
"73146","157","0","4248","36"
"73147","157","0","4249","36"
"73148","157","0","4250","36"
"73149","157","0","4251","36"
"73150","157","0","4252","36"
"73151","157","0","4253","36"
"73152","157","0","4254","36"
"73153","157","0","4255","36"
"73154","157","0","4256","36"
"73155","157","0","4257","36"
"73156","157","0","4258","36"
"73157","157","0","4259","36"
"73158","157","0","4260","36"
"73159","157","0","4261","36"
"73160","157","0","4262","36"
"73161","157","0","4263","36"
"73162","157","0","4264","36"
"73163","157","0","4265","36"
"73164","157","0","4266","36"
"73165","157","0","4267","36"
"73166","157","0","4268","36"
"73167","157","0","4269","36"
"73168","157","0","4270","36"
"73169","157","0","4271","36"
"73170","157","0","4272","36"
"73171","157","0","4273","36"
"73172","157","0","4274","36"
"73173","157","0","4275","36"
"73174","157","0","4276","36"
"73175","157","0","4277","36"
"73176","157","0","4278","36"
"73177","157","0","4279","36"
"73178","157","0","4280","36"
"73179","157","0","4281","36"
"73180","157","0","4282","36"
"73181","157","0","4284","36"
"73182","157","0","4285","36"
"73244","157","0","7478","31"
"73251","157","0","7479","31"
"73258","157","0","7480","31"
"73265","157","0","7481","31"
"73272","157","0","7482","31"
"73279","157","0","7483","31"
"73286","157","0","7484","31"
"73293","157","0","7485","31"
"73300","157","0","7486","31"
"73307","157","0","7487","31"
"73314","157","0","7488","31"
"73321","157","0","7489","70"
"73327","157","0","7490","70"
"73333","157","0","7491","70"
"73339","157","0","7492","70"
"73345","157","0","7493","70"
"73350","157","0","7494","32"
"73358","157","0","7495","32"
"73366","157","0","7496","32"
"73374","157","0","7497","32"
"73386","157","0","7498","70"
"73392","157","0","7499","70"
"73398","157","0","7500","70"
"73404","157","0","7501","70"
"73409","157","0","7502","70"
"73414","157","0","7503","70"
"73420","157","0","7504","70"
"73426","157","0","7505","70"
"73432","157","0","7506","70"
"73438","157","0","7507","70"
"73444","157","0","7508","70"
"73450","157","0","7509","70"
"73456","157","0","7510","70"
"73461","157","0","7511","70"
"73467","157","0","7512","70"
"73473","157","0","7513","70"
"73479","157","0","7514","70"
"73485","157","0","7515","70"
"73707","157","0","7550","70"
"73944","157","0","7588","63"
"73951","157","0","7589","63"
"73958","157","0","7590","63"
"73965","157","0","7591","63"
"73971","157","0","7592","63"
"73977","157","0","7593","63"
"73983","157","0","7594","63"
"73989","157","0","7595","63"
"73995","157","0","7596","63"
"74000","157","0","7597","38"
"74007","157","0","7598","38"
"74014","157","0","7599","38"
"74021","157","0","7600","38"
"74028","157","0","7601","38"
"74034","157","0","7602","38"
"74041","157","0","7603","38"
"74048","157","0","7604","38"
"74055","157","0","7605","38"
"74062","157","0","7606","38"
"74075","157","0","7608","38"
"74081","157","0","7609","63"
"74089","157","0","7610","63"
"74097","157","0","7611","63"
"74105","157","0","7612","63"
"74113","157","0","7613","63"
"74121","157","0","7614","63"
"74129","157","0","7615","63"
"74137","157","0","7616","63"
"74147","157","0","7617","63"
"74155","157","0","7618","63"
"74163","157","0","7619","63"
"74171","157","0","7620","63"
"74179","157","0","7621","63"
"74187","157","0","7622","63"
"74195","157","0","7623","63"
"74202","157","0","7624","38"
"74209","157","0","7625","38"
"74216","157","0","7626","38"
"74223","157","0","7627","38"
"74230","157","0","7628","38"
"74237","157","0","7629","38"
"74244","157","0","7630","38"
"74251","157","0","7631","38"
"74258","157","0","7632","38"
"74265","157","0","7633","38"
"74272","157","0","7634","38"
"74278","157","0","7635","63"
"74286","157","0","7636","63"
"74294","157","0","7637","63"
"74302","157","0","7638","63"
"74310","157","0","7639","63"
"74317","157","0","7640","63"
"74325","157","0","7641","63"
"74333","157","0","7642","63"
"74341","157","0","7643","63"
"74349","157","0","7644","63"
"74356","157","0","7645","77"
"74361","157","0","7646","77"
"74367","157","0","7647","77"
"74373","157","0","7648","77"
"74379","157","0","7649","77"
"74385","157","0","7650","77"
"74391","157","0","7651","77"
"74397","157","0","7652","73"
"74407","157","0","7653","73"
"74417","157","0","7654","73"
"74427","157","0","7655","73"
"74437","157","0","7656","73"
"74447","157","0","7657","73"
"74457","157","0","7658","77"
"74462","157","0","7659","77"
"74597","157","0","7676","73"
"74607","157","0","7677","73"
"74617","157","0","7678","77"
"74622","157","0","7679","77"
"74627","157","0","7680","77"
"74632","157","0","7681","73"
"74642","157","0","7682","73"
"74652","157","0","7683","73"
"74662","157","0","7684","73"
"74672","157","0","7685","73"
"74682","157","0","7686","73"
"74797","157","0","7697","73"
"74807","157","0","7698","73"
"74817","157","0","7699","73"
"74827","157","0","7700","73"
"74837","157","0","7701","73"
"74847","157","0","7702","73"
"74857","157","0","7703","73"
"74867","157","0","7704","73"
"74877","157","0","7705","73"
"74887","157","0","7706","73"
"74897","157","0","7707","73"
"74907","157","0","7708","73"
"74917","157","0","7709","73"
"74927","157","0","7710","73"
"74937","157","0","7711","73"
"74947","157","0","7712","73"
"74957","157","0","7713","73"
"74967","157","0","7714","73"
"74977","157","0","7715","73"
"74987","157","0","7716","73"
"74997","157","0","7717","73"
"75007","157","0","7718","73"
"75017","157","0","7719","73"
"75027","157","0","7720","73"
"75037","157","0","7721","73"
"75047","157","0","7722","73"
"75057","157","0","7723","38"
"75064","157","0","7724","38"
"75071","157","0","7725","38"
"75078","157","0","7726","38"
"75085","157","0","7727","38"
"75092","157","0","7728","38"
"75099","157","0","7729","38"
"75106","157","0","7730","38"
"75113","157","0","7731","38"
"75120","157","0","7732","38"
"75126","157","0","7733","33"
"75136","157","0","7734","33"
"75146","157","0","7735","33"
"75156","157","0","7736","33"
"75166","157","0","7737","33"
"75176","157","0","7738","33"
"75186","157","0","7739","33"
"75196","157","0","7740","33"
"75206","157","0","7741","33"
"75216","157","0","7742","33"
"75226","157","0","7743","33"
"75236","157","0","7744","38"
"75243","157","0","7745","38"
"75250","157","0","7746","38"
"75257","157","0","7747","38"
"75264","157","0","7748","38"
"75271","157","0","7749","38"
"75278","157","0","7750","38"
"75285","157","0","7751","38"
"75292","157","0","7752","38"
"75299","157","0","7753","38"
"75305","157","0","7754","74"
"75312","157","0","7755","74"
"75319","157","0","7756","74"
"75326","157","0","7757","74"
"75333","157","0","7758","74"
"75339","157","0","7759","74"
"75346","157","0","7760","74"
"75353","157","0","7761","74"
"75359","157","0","7762","74"
"75366","157","0","7763","74"
"75373","157","0","7764","74"
"75379","157","0","7765","74"
"75386","157","0","7766","74"
"75393","157","0","7767","74"
"75399","157","0","7768","74"
"75406","157","0","7769","74"
"75413","157","0","7770","74"
"75419","157","0","7771","75"
"75426","157","0","7772","75"
"75433","157","0","7773","75"
"75440","157","0","7774","75"
"75447","157","0","7775","75"
"75454","157","0","7776","75"
"75460","157","0","7777","75"
"75467","157","0","7778","75"
"75474","157","0","7779","75"
"75481","157","0","7780","75"
"75488","157","0","7781","75"
"75494","157","0","7782","75"
"75501","157","0","7783","75"
"75508","157","0","7784","75"
"75515","157","0","7785","75"
"75522","157","0","7786","75"
"75529","157","0","7787","75"
"75537","157","0","7788","75"
"75544","157","0","7789","75"
"77164","157","0","7979","37"
"77172","157","0","7980","37"
"77180","157","0","7981","37"
"77188","157","0","7982","37"
"77196","157","0","7983","37"
"77204","157","0","7984","37"
"77212","157","0","7985","37"
"77220","157","0","7986","37"
"77232","157","0","7987","37"
"77240","157","0","7988","37"
"77248","157","0","7989","37"
"77256","157","0","7990","37"
"77264","157","0","7991","37"
"77272","157","0","7992","37"
"77280","157","0","7993","37"
"77292","157","0","7994","37"
"77300","157","0","7995","37"
"77308","157","0","7996","37"
"77316","157","0","7997","37"
"77324","157","0","7998","37"
"77332","157","0","7999","37"
"77340","157","0","8000","37"
"77348","157","0","8001","37"
"77356","157","0","8002","37"
"77364","157","0","8003","37"
"77372","157","0","8004","37"
"77384","157","0","8005","37"
"77392","157","0","8006","37"
"77400","157","0","8007","37"
"77408","157","0","8008","37"
"77416","157","0","8009","37"
"77424","157","0","8010","37"
"77432","157","0","8011","37"
"77440","157","0","8012","37"
"77448","157","0","8013","37"
"77460","157","0","8014","37"
"77468","157","0","8015","37"
"77476","157","0","8016","37"
"77484","157","0","8017","37"
"77492","157","0","8018","37"
"77500","157","0","8019","37"
"77508","157","0","8020","37"
"77516","157","0","8021","37"
"77524","157","0","8022","37"
"77532","157","0","8023","37"
"77549","157","0","8024","37"
"77557","157","0","8025","37"
"77565","157","0","8026","37"
"77573","157","0","8027","37"
"77581","157","0","8028","37"
"77589","157","0","8029","37"
"77597","157","0","8030","37"
"77605","157","0","8031","37"
"77613","157","0","8032","37"
"77621","157","0","8033","37"
"77629","157","0","8034","37"
"77637","157","0","8035","37"
"77654","157","0","8036","39"
"77662","157","0","8037","39"
"77670","157","0","8038","39"
"77678","157","0","8039","39"
"77686","157","0","8040","39"
"77694","157","0","8041","39"
"77702","157","0","8042","39"
"77710","157","0","8043","39"
"77718","157","0","8044","39"
"77726","157","0","8045","39"
"77734","157","0","8046","39"
"77742","157","0","8047","39"
"77750","157","0","8048","39"
"77758","157","0","8049","39"
"77765","157","0","8050","39"
"77773","157","0","8051","39"
"77781","157","0","8052","39"
"77789","157","0","8053","39"
"77797","157","0","8054","39"
"77805","157","0","8055","39"
"77813","157","0","8056","39"
"77821","157","0","8057","39"
"77829","157","0","8058","39"
"77837","157","0","8059","39"
"77845","157","0","8060","39"
"77853","157","0","8061","39"
"77861","157","0","8062","39"
"77869","157","0","8063","39"
"77877","157","0","8064","39"
"77884","157","0","8065","39"
"77892","157","0","8066","39"
"77900","157","0","8067","39"
"77908","157","0","8068","39"
"77916","157","0","8069","39"
"77924","157","0","8070","39"
"77932","157","0","8071","39"
"77940","157","0","8072","39"
"77948","157","0","8073","39"
"77956","157","0","8074","39"
"77964","157","0","8075","39"
"77972","157","0","8076","39"
"77980","157","0","8077","39"
"77988","157","0","8078","39"
"77996","157","0","8079","39"
"78004","157","0","8080","39"
"78011","157","0","8081","66"
"78018","157","0","8082","66"
"78025","157","0","8083","66"
"78032","157","0","8084","66"
"78038","157","0","8085","66"
"78043","157","0","8086","76"
"78051","157","0","8087","76"
"78059","157","0","8088","76"
"78067","157","0","8089","76"
"78075","157","0","8090","76"
"78083","157","0","8091","76"
"78091","157","0","8092","76"
"78099","157","0","8093","76"
"78107","157","0","8094","76"
"78115","157","0","8095","76"
"78123","157","0","8096","76"
"78131","157","0","8097","76"
"78139","157","0","8098","76"
"78147","157","0","8099","76"
"78155","157","0","8100","76"
"78163","157","0","8101","76"
"78171","157","0","8102","76"
"78179","157","0","8103","76"
"78187","157","0","8104","76"
"78195","157","0","8105","76"
"78203","157","0","8106","76"
"78211","157","0","8107","76"
"78219","157","0","8108","76"
"78227","157","0","8109","76"
"78235","157","0","8110","76"
"78243","157","0","8111","76"
"78251","157","0","8112","76"
"78259","157","0","8113","76"
"78266","157","0","8114","76"
"78274","157","0","8115","76"
"78282","157","0","8116","76"
"78298","157","0","8118","76"
"78306","157","0","8119","76"
"78322","157","0","8121","76"
"78330","157","0","8122","76"
"78338","157","0","8123","76"
"78346","157","0","8124","76"
"78354","157","0","8125","76"
"78362","157","0","8126","76"
"78370","157","0","8127","76"
"78394","157","0","8130","76"
"78402","157","0","8131","76"
"78409","157","0","8132","76"
"78417","157","0","8133","76"
"78425","157","0","8134","76"
"78433","157","0","8135","76"
"78441","157","0","8136","76"
"78449","157","0","8137","76"
"78497","157","0","8143","76"
"78504","157","0","8144","76"
"78512","157","0","8145","76"
"78520","157","0","8146","76"
"78528","157","0","8147","76"
"78536","157","0","8148","76"
"78544","157","0","8149","76"
"78552","157","0","8150","76"
"78560","157","0","8151","76"
"78568","157","0","8152","76"
"78576","157","0","8153","76"
"78649","157","0","8161","48"
"78659","157","0","8162","48"
"78669","157","0","8163","48"
"78679","157","0","8164","48"
"78689","157","0","8165","48"
"78699","157","0","8166","48"
"78709","157","0","8167","48"
"78719","157","0","8168","48"
"78729","157","0","8169","48"
"78739","157","0","8170","48"
"78826","157","0","8182","72"
"78847","157","0","8185","38"
"78855","157","0","8186","38"
"78925","157","0","8195","38"
"78949","157","0","8198","38"
"78957","157","0","8199","38"
"78964","157","0","8200","78"
"78972","157","0","8201","78"
"78980","157","0","8202","78"
"78988","157","0","8203","78"
"78996","157","0","8204","78"
"79004","157","0","8205","78"
"79012","157","0","8206","78"
"79020","157","0","8207","78"
"79091","157","0","8216","38"
"79114","157","0","8219","78"
"79130","157","0","8221","78"
"79185","157","0","8228","38"
"79193","157","0","8229","38"
"79201","157","0","8230","38"
"79209","157","0","8231","38"
"79279","157","0","8240","78"
"79287","157","0","8241","78"
"79303","157","0","8243","78"
"79319","157","0","8245","78"
"79327","157","0","8246","78"
"79335","157","0","8247","78"
"79343","157","0","8248","78"
"79491","157","0","8267","38"
"79499","157","0","8268","38"
"79507","157","0","8269","38"
"79515","157","0","8270","38"
"79523","157","0","8271","38"
"79531","157","0","8272","38"
"79538","157","0","8273","78"
"79546","157","0","8274","38"
"79554","157","0","8275","38"
"79562","157","0","8276","78"
"79570","157","0","8277","38"
"79586","157","0","8279","38"
"79594","157","0","8280","38"
"79602","157","0","8281","38"
"79610","157","0","8282","38"
"79618","157","0","8283","38"
"79626","157","0","8284","38"
"79633","157","0","8285","78"
"79641","157","0","8286","78"
"79649","157","0","8287","78"
"79657","157","0","8288","78"
"79664","157","0","8289","38"
"79672","157","0","8290","38"
"79680","157","0","8291","38"
"79688","157","0","8292","38"
"79695","157","0","8293","38"
"79703","157","0","8294","38"
"79711","157","0","8295","38"
"79718","157","0","8296","38"
"79725","157","0","8297","78"
"79733","157","0","8298","78"
"79741","157","0","8299","38"
"79748","157","0","8300","78"
"79756","157","0","8301","38"
"79762","157","0","8302","78"
"79770","157","0","8303","78"
"79778","157","0","8304","78"
"79786","157","0","8305","78"
"79793","157","0","8306","38"
"79800","157","0","8307","38"
"79807","157","0","8308","38"
"79814","157","0","8309","38"
"79821","157","0","8310","38"
"79828","157","0","8311","38"
"79834","157","0","8312","38"
"79841","157","0","8313","38"
"79848","157","0","8314","38"
"79855","157","0","8315","38"
"79862","157","0","8316","38"
"79869","157","0","8317","38"
"79875","157","0","8318","38"
"79882","157","0","8319","38"
"79889","157","0","8320","38"
"79896","157","0","8321","38"
"79903","157","0","8322","38"
"79910","157","0","8323","38"
"79916","157","0","8324","72"
"79921","157","0","8325","72"
"79926","157","0","8326","72"
"79931","157","0","8327","72"
"79936","157","0","8328","72"
"79941","157","0","8329","72"
"79946","157","0","8330","72"
"79951","157","0","8331","72"
"79956","157","0","8332","72"
"79961","157","0","8333","72"
"79966","157","0","8334","79"
"79975","157","0","8335","79"
"79984","157","0","8336","79"
"79993","157","0","8337","79"
"80002","157","0","8338","79"
"80011","157","0","8339","79"
"80020","157","0","8340","79"
"80028","157","0","8341","79"
"80037","157","0","8342","79"
"80046","157","0","8343","79"
"80055","157","0","8344","79"
"80064","157","0","8345","79"
"80073","157","0","8346","79"
"80082","157","0","8347","79"
"80091","157","0","8348","79"
"80100","157","0","8349","79"
"80108","157","0","8350","79"
"80117","157","0","8351","79"
"80126","157","0","8352","79"
"80135","157","0","8353","79"
"80144","157","0","8354","79"
"80153","157","0","8355","79"
"80162","157","0","8356","79"
"80171","157","0","8357","79"
"80179","157","0","8358","79"
"80188","157","0","8359","79"
"80197","157","0","8360","79"
"80206","157","0","8361","79"
"80215","157","0","8362","79"
"80224","157","0","8363","79"
"80233","157","0","8364","79"
"80241","157","0","8365","78"
"80249","157","0","8366","78"
"80257","157","0","8367","78"
"80265","157","0","8368","78"
"80273","157","0","8369","78"
"80281","157","0","8370","78"
"80289","157","0","8371","78"
"80297","157","0","8372","78"
"80304","157","0","8373","79"
"80313","157","0","8374","79"
"80322","157","0","8375","79"
"80331","157","0","8376","79"
"80340","157","0","8377","79"
"80349","157","0","8378","79"
"80358","157","0","8379","79"
"80366","157","0","8380","78"
"80374","157","0","8381","78"
"80382","157","0","8382","78"
"80390","157","0","8383","78"
"80398","157","0","8384","78"
"80406","157","0","8385","78"
"80413","157","0","8386","79"
"80422","157","0","8387","79"
"80431","157","0","8388","79"
"80440","157","0","8389","79"
"80449","157","0","8390","79"
"80458","157","0","8391","79"
"80467","157","0","8392","79"
"80475","157","0","8393","79"
"80484","157","0","8394","79"
"80493","157","0","8395","79"
"80502","157","0","8396","79"
"80511","157","0","8397","79"
"80520","157","0","8398","79"
"80529","157","0","8399","79"
"80538","157","0","8400","79"
"80547","157","0","8401","79"
"80555","157","0","8402","78"
"80563","157","0","8403","78"
"80571","157","0","8404","78"
"80579","157","0","8405","78"
"80587","157","0","8406","78"
"80595","157","0","8407","78"
"80603","157","0","8408","78"
"80611","157","0","8409","78"
"80619","157","0","8410","78"
"80627","157","0","8411","78"
"80634","157","0","8412","80"
"80643","157","0","8413","80"
"80652","157","0","8414","80"
"80661","157","0","8415","80"
"80670","157","0","8416","80"
"80679","157","0","8417","80"
"80688","157","0","8418","80"
"80697","157","0","8419","80"
"80706","157","0","8420","80"
"80714","157","0","8421","80"
"80723","157","0","8422","80"
"80732","157","0","8423","80"
"80741","157","0","8424","80"
"80750","157","0","8425","80"
"80759","157","0","8426","80"
"80768","157","0","8427","80"
"80777","157","0","8428","80"
"80786","157","0","8429","80"
"80794","157","0","8430","80"
"80803","157","0","8431","80"
"80812","157","0","8432","80"
"80821","157","0","8433","80"
"80830","157","0","8434","80"
"80839","157","0","8435","80"
"80848","157","0","8436","80"
"80857","157","0","8437","80"
"80866","157","0","8438","80"
"80874","157","0","8439","80"
"80883","157","0","8440","80"
"80892","157","0","8441","80"
"80901","157","0","8442","80"
"80910","157","0","8443","80"
"80919","157","0","8444","80"
"80928","157","0","8445","80"
"80937","157","0","8446","80"
"80946","157","0","8447","80"
"80954","157","0","8448","80"
"80963","157","0","8449","80"
"80972","157","0","8450","80"
"80981","157","0","8451","80"
"80990","157","0","8452","80"
"80999","157","0","8453","80"
"81008","157","0","8454","80"
"81017","157","0","8455","80"
"81026","157","0","8456","80"
"81034","157","0","8457","80"
"81043","157","0","8458","80"
"81052","157","0","8459","80"
"81061","157","0","8460","80"
"81070","157","0","8461","80"
"81079","157","0","8462","80"
"81088","157","0","8463","80"
"81097","157","0","8464","80"
"81106","157","0","8465","80"
"81114","157","0","8466","72"
"81119","157","0","8467","72"
"81124","157","0","8468","72"
"81129","157","0","8469","72"
"81134","157","0","8470","72"
"81139","157","0","8471","72"
"81144","157","0","8472","72"
"81149","157","0","8473","72"
"81154","157","0","8474","72"
"81159","157","0","8475","72"
"81164","157","0","8476","72"
"81169","157","0","8477","72"
"81174","157","0","8478","72"
"81179","157","0","8479","72"
"81184","157","0","8480","72"
"81189","157","0","8481","81"
"81196","157","0","8482","81"
"81203","157","0","8483","81"
"81210","157","0","8484","81"
"81217","157","0","8485","81"
"81224","157","0","8486","81"
"81231","157","0","8487","81"
"81238","157","0","8488","81"
"81245","157","0","8489","81"
"81252","157","0","8490","81"
"81259","157","0","8491","81"
"81266","157","0","8492","81"
"81273","157","0","8493","81"
"81280","157","0","8494","81"
"81287","157","0","8495","81"
"81294","157","0","8496","81"
"81301","157","0","8497","81"
"81308","157","0","8498","81"
"81315","157","0","8499","81"
"81322","157","0","8500","81"
"81329","157","0","8501","81"
"81336","157","0","8502","81"
"81343","157","0","8503","81"
"81350","157","0","8504","81"
"81357","157","0","8505","81"
"81364","157","0","8506","81"
"81371","157","0","8507","81"
"81378","157","0","8508","81"
"81385","157","0","8509","81"
"81392","157","0","8510","81"
"81399","157","0","8511","81"
"81406","157","0","8512","81"
"81413","157","0","8513","81"
"81420","157","0","8514","81"
"81427","157","0","8515","81"
"81434","157","0","8516","81"
"81441","157","0","8517","81"
"81448","157","0","8518","81"
"81455","157","0","8519","81"
"81586","157","0","8520","108"
"81592","157","0","8521","108"
"81598","157","0","8522","108"
"81604","157","0","8523","108"
"81609","157","0","8524","108"
"81615","157","0","8525","108"
"81621","157","0","8526","108"
"81627","157","0","8527","108"
"81632","157","0","8528","108"
"81638","157","0","8529","108"
"81644","157","0","8530","108"
"81649","157","0","8531","108"
"81655","157","0","8532","108"
"81661","157","0","8533","108"
"81666","157","0","8534","108"
"81672","157","0","8535","108"
"81678","157","0","8536","108"
"81683","157","0","8537","108"
"81688","157","0","8538","108"
"81695","157","0","8539","108"
"81701","157","0","8540","108"
"81707","157","0","8541","108"
"81712","157","0","8542","108"
"81718","157","0","8543","108"
"81724","157","0","8544","108"
"81729","157","0","8545","108"
"81735","157","0","8546","108"
"81873","157","0","8570","108"
"81879","157","0","8571","108"
"81885","157","0","8572","108"
"81891","157","0","8573","108"
"81897","157","0","8574","108"
"81903","157","0","8575","108"
"81909","157","0","8576","108"
"81914","157","0","8577","108"
"81920","157","0","8578","108"
"81925","157","0","8579","108"
"81931","157","0","8580","108"
"81937","157","0","8581","108"
"81943","157","0","8582","108"
"81948","157","0","8583","108"
"81954","157","0","8584","81"
"81961","157","0","8585","81"
"81968","157","0","8586","81"
"81975","157","0","8587","81"
"81982","157","0","8588","81"
"81989","157","0","8589","81"
"81996","157","0","8590","81"
"82003","157","0","8591","81"
"82010","157","0","8592","81"
"82017","157","0","8593","81"
"82024","157","0","8594","81"
"82031","157","0","8595","81"
"82038","157","0","8596","81"
"82045","157","0","8597","81"
"82052","157","0","8598","81"
"82059","157","0","8599","81"
"82066","157","0","8600","81"
"82073","157","0","8601","81"
"82080","157","0","8602","81"
"82087","157","0","8603","81"
"82094","157","0","8604","17"
"82102","157","0","8605","17"
"82109","157","0","8606","17"
"82116","157","0","8607","17"
"82123","157","0","8608","17"
"82130","157","0","8609","17"
"82137","157","0","8610","17"
"82144","157","0","8611","17"
"82151","157","0","8612","17"
"82158","157","0","8613","17"
"82165","157","0","8614","17"
"82172","157","0","8615","17"
"82179","157","0","8616","38"
"82186","157","0","8617","38"
"82193","157","0","8618","38"
"82200","157","0","8619","38"
"82207","157","0","8620","38"
"82214","157","0","8621","38"
"82221","157","0","8622","38"
"82228","157","0","8623","38"
"82235","157","0","8624","38"
"82242","157","0","8625","38"
"82249","157","0","8626","38"
"82256","157","0","8627","82"
"82261","157","0","8628","43"
"82266","157","0","8629","43"
"82271","157","0","8630","43"
"82276","157","0","8631","43"
"82281","157","0","8632","43"
"82286","157","0","8633","43"
"82291","157","0","8634","43"
"82296","157","0","8635","43"
"82301","157","0","8636","43"
"82306","157","0","8637","43"
"82311","157","0","8638","43"
"82316","157","0","8639","43"
"82321","157","0","8640","43"
"82326","157","0","8641","43"
"82331","157","0","8642","43"
"82340","157","0","8644","108"
"82346","157","0","8645","108"
"82352","157","0","8646","108"
"82358","157","0","8647","108"
"82363","157","0","8648","108"
"82369","157","0","8649","108"
"82375","157","0","8650","108"
"82381","157","0","8651","108"
"82387","157","0","8652","108"
"82392","157","0","8653","108"
"82398","157","0","8654","108"
"82404","157","0","8655","108"
"82409","157","0","8656","108"
"82415","157","0","8657","108"
"82421","157","0","8658","108"
"82426","157","0","8659","108"
"82432","157","0","8660","108"
"82438","157","0","8661","108"
"82444","157","0","8662","108"
"82449","157","0","8663","108"
"82455","157","0","8664","108"
"82461","157","0","8665","108"
"82467","157","0","8666","108"
"82472","157","0","8667","108"
"82478","157","0","8668","108"
"82484","157","0","8669","108"
"82489","157","0","8670","108"
"82495","157","0","8671","108"
"82501","157","0","8672","108"
"82507","157","0","8673","108"
"82513","157","0","8674","108"
"82518","157","0","8675","108"
"82524","157","0","8676","108"
"82529","157","0","8677","108"
"82535","157","0","8678","83"
"82540","157","0","8679","108"
"82550","157","0","8680","108"
"82556","157","0","8681","108"
"82562","157","0","8682","83"
"82567","157","0","8683","108"
"82573","157","0","8684","108"
"82579","157","0","8685","108"
"82585","157","0","8686","108"
"82590","157","0","8687","83"
"82595","157","0","8688","108"
"82601","157","0","8689","108"
"82607","157","0","8690","108"
"82613","157","0","8691","108"
"82619","157","0","8692","83"
"82624","157","0","8693","108"
"82630","157","0","8694","108"
"82636","157","0","8695","83"
"82641","157","0","8696","108"
"82647","157","0","8697","108"
"82653","157","0","8698","108"
"82658","157","0","8699","108"
"82664","157","0","8700","108"
"82670","157","0","8701","108"
"82676","157","0","8702","108"
"82682","157","0","8703","108"
"82687","157","0","8704","83"
"82692","157","0","8705","108"
"82698","157","0","8706","108"
"82704","157","0","8707","108"
"82710","157","0","8708","108"
"82716","157","0","8709","108"
"82721","157","0","8710","108"
"82727","157","0","8711","108"
"82733","157","0","8712","108"
"82739","157","0","8713","83"
"82744","157","0","8714","108"
"82749","157","0","8715","108"
"82755","157","0","8716","83"
"82760","157","0","8717","108"
"82766","157","0","8718","108"
"82772","157","0","8719","108"
"82777","157","0","8720","108"
"82783","157","0","8721","108"
"82789","157","0","8722","108"
"82795","157","0","8723","108"
"82800","157","0","8724","83"
"82805","157","0","8725","108"
"82811","157","0","8726","108"
"82817","157","0","8727","108"
"82822","157","0","8728","108"
"82828","157","0","8729","83"
"82833","157","0","8730","108"
"82839","157","0","8731","108"
"82845","157","0","8732","108"
"82851","157","0","8733","108"
"82857","157","0","8734","83"
"82862","157","0","8735","108"
"82868","157","0","8736","108"
"82874","157","0","8737","108"
"82879","157","0","8738","108"
"82885","157","0","8739","108"
"82891","157","0","8740","108"
"82897","157","0","8741","108"
"82902","157","0","8742","83"
"82907","157","0","8743","108"
"82913","157","0","8744","108"
"82919","157","0","8745","108"
"82925","157","0","8746","108"
"82930","157","0","8747","83"
"82935","157","0","8748","108"
"82941","157","0","8749","108"
"82947","157","0","8750","108"
"82953","157","0","8751","108"
"82958","157","0","8752","108"
"82964","157","0","8753","108"
"82970","157","0","8754","108"
"82976","157","0","8755","108"
"82981","157","0","8756","83"
"82986","157","0","8757","108"
"82992","157","0","8758","108"
"82998","157","0","8759","108"
"83003","157","0","8760","108"
"83009","157","0","8761","83"
"83014","157","0","8762","108"
"83020","157","0","8763","108"
"83026","157","0","8764","108"
"83031","157","0","8765","108"
"83037","157","0","8766","108"
"83043","157","0","8767","108"
"83048","157","0","8768","83"
"83053","157","0","8769","108"
"83059","157","0","8770","108"
"83065","157","0","8771","108"
"83071","157","0","8772","108"
"83076","157","0","8773","83"
"83081","157","0","8774","108"
"83087","157","0","8775","108"
"83093","157","0","8776","108"
"83099","157","0","8777","108"
"83104","157","0","8778","108"
"83110","157","0","8779","108"
"83116","157","0","8780","108"
"83122","157","0","8781","108"
"83128","157","0","8782","108"
"83133","157","0","8783","83"
"83138","157","0","8784","108"
"83144","157","0","8785","108"
"83150","157","0","8786","83"
"83155","157","0","8787","83"
"83160","157","0","8788","83"
"83165","157","0","8789","83"
"83170","157","0","8790","83"
"83175","157","0","8791","83"
"83180","157","0","8792","83"
"83185","157","0","8793","83"
"83190","157","0","8794","83"
"83195","157","0","8795","83"
"83200","157","0","8796","83"
"83205","157","0","8797","83"
"83210","157","0","8798","83"
"83215","157","0","8799","83"
"83220","157","0","8800","83"
"83270","157","0","8810","83"
"83275","157","0","8811","83"
"83280","157","0","8812","83"
"83285","157","0","8813","83"
"83290","157","0","8814","83"
"83295","157","0","8815","83"
"83300","157","0","8816","83"
"83305","157","0","8817","83"
"83310","157","0","8818","83"
"83315","157","0","8819","83"
"83320","157","0","8820","83"
"83325","157","0","8821","83"
"83330","157","0","8822","83"
"83335","157","0","8823","83"
"83340","157","0","8824","83"
